State/District,Murder with Rape/Gang Rape,Dowry Deaths (Sec. 304B IPC),Abetment to Suicide of Women (Sec. 305/306 IPC),Miscarriage ,Acid Attack (Sec. 326A IPC),Attempt to Acid Attack (Sec. 326B IPC),Cruelty by Husband or his relatives,Human Trafficking (Sec. 370 & 370A IPC) ,Selling of Minor Girls (Sec. 372 IPC),Buying of Minor Girls (Sec. 373 IPC),Rape,"Dowry Prohibition Act, 1961",YEAR,Total_Crimes ,Severe_Crimes,Safety_Label
Rajgarh,0,7,13,0,0,0,426,0,0,0,70,0,2022,516,77,Unsafe
Sheopur,0,6,3,0,0,0,58,0,0,0,19,0,2022,86,25,Safe
Sidhi,0,11,8,0,0,0,109,0,0,0,41,0,2022,169,52,Unsafe
Trivandrum Rural,0,3,12,0,0,0,313,0,0,0,43,0,2022,371,46,Unsafe
Nasik Commr.,0,4,12,0,0,0,59,0,0,0,32,0,2022,107,36,Unsafe
Nasik Rural,0,6,37,0,0,0,646,0,0,0,34,0,2022,723,40,Unsafe
Parbhani,0,3,10,0,0,0,278,0,0,0,26,0,2022,317,29,Unsafe
Bhopal Rural,0,7,3,0,0,0,56,0,0,0,17,0,2022,83,24,Safe
Indore Rural,0,10,19,0,0,0,96,0,0,0,26,0,2022,151,36,Unsafe
Aurangabad Rural,0,5,24,0,0,0,310,0,0,0,31,0,2022,370,36,Unsafe
Beed,0,2,29,0,0,0,621,0,0,0,52,0,2022,704,54,Unsafe
Buldhana,0,12,34,0,0,0,238,0,0,0,51,0,2022,335,63,Unsafe
Fatehabad,0,3,6,0,0,0,125,0,0,0,43,0,2022,177,46,Unsafe
Hissar,0,4,7,0,0,0,287,0,0,0,106,0,2022,404,110,Unsafe
Jind,0,11,10,0,0,0,207,0,0,0,47,0,2022,275,58,Unsafe
Mahendergarh,0,7,3,0,0,0,95,0,0,0,39,0,2022,144,46,Unsafe
Rewari,0,10,10,0,0,0,203,0,0,0,49,0,2022,272,59,Unsafe
Charkhi Dadri,0,5,3,0,0,0,88,0,0,0,16,0,2022,112,21,Unsafe
Hubballi Dharwad City,0,2,4,0,0,0,87,0,0,0,10,0,2022,103,12,Safe
GRP Ajmer,0,2,0,0,0,0,0,0,0,0,2,0,2022,4,4,Safe
Jaipur North,0,4,0,0,0,0,320,0,0,0,93,0,2022,417,97,Unsafe
Jagatsinghpur,0,13,0,0,0,0,130,0,0,0,30,0,2022,173,43,Unsafe
Kendrapara,0,17,0,0,0,0,184,0,0,0,44,0,2022,245,61,Unsafe
Sonepur,0,3,0,0,0,0,27,0,0,0,11,0,2022,41,14,Safe
Khurda,0,9,0,0,0,0,102,0,0,0,16,0,2022,127,25,Unsafe
Jangipur Police District,0,10,0,0,0,0,608,0,0,0,10,0,2022,628,20,Unsafe
Siliguri PC,0,3,0,0,0,0,503,0,0,0,11,0,2022,517,14,Unsafe
Udhamsingh Nagar,0,24,0,0,0,0,246,0,0,0,247,0,2022,517,271,Unsafe
Amethi,0,10,0,0,0,0,134,0,0,0,35,0,2022,179,45,Unsafe
Deoria,0,23,0,0,0,0,19,0,0,0,13,0,2022,55,36,Safe
Etah,0,33,0,0,0,0,81,0,0,0,11,0,2022,125,44,Unsafe
Sipahijala,0,4,0,0,0,0,41,0,0,0,7,0,2022,52,11,Safe
Saharanpur,0,25,0,0,0,0,376,0,0,0,29,0,2022,430,54,Unsafe
Shamli,0,5,0,0,0,0,252,0,0,0,34,0,2022,291,39,Unsafe
Sitapur,0,48,0,0,0,0,293,0,0,0,14,0,2022,355,62,Unsafe
Moradabad,0,23,0,0,0,0,399,0,0,0,23,0,2022,445,46,Unsafe
Hamirpur,0,20,0,0,0,0,133,0,0,0,17,0,2022,170,37,Unsafe
Hapur,0,23,0,0,0,0,289,0,0,0,25,0,2022,337,48,Unsafe
Lalitpur,0,13,0,0,0,0,38,0,0,0,27,0,2022,78,40,Safe
Mungali,0,2,0,0,0,0,18,0,0,0,10,0,2022,30,12,Safe
Cachar,0,15,0,0,0,0,453,0,0,0,45,0,2022,513,60,Unsafe
Goalpara,0,4,0,0,0,0,198,0,0,0,45,0,2022,247,49,Unsafe
Chittorgarh,0,1,7,0,0,0,532,0,0,0,105,0,2022,645,106,Unsafe
Ariyalur,0,1,3,0,0,0,9,0,0,0,7,0,2022,20,8,Safe
Madurai City,0,1,1,0,0,0,85,0,0,0,13,0,2022,100,14,Safe
Nilgiris,0,1,5,0,0,0,5,0,0,0,4,0,2022,15,5,Safe
Ferozepur,0,1,4,0,0,0,25,0,0,0,16,0,2022,46,17,Safe
Chandigarh,0,1,4,0,0,0,83,0,0,0,78,0,2022,166,79,Unsafe
Sealdah GRP,0,1,3,0,0,0,0,0,0,0,0,0,2022,4,1,Safe
Jogulamba Gadwal,0,1,8,0,0,0,47,0,0,0,6,0,2022,62,7,Safe
Mahabubabad,0,1,16,0,0,0,199,0,0,0,23,0,2022,239,24,Unsafe
Railway Police Secunderabad,0,1,0,0,0,0,0,0,0,0,0,0,2022,1,1,Safe
Champawat,0,1,0,0,0,0,4,0,0,0,7,0,2022,12,8,Safe
Kabirdham,0,1,3,0,0,0,36,0,0,0,23,0,2022,63,24,Safe
Kanker,0,1,0,0,0,0,5,0,0,0,38,0,2022,44,39,Safe
Mahasamund,0,1,0,0,0,0,1,0,0,0,22,0,2022,24,23,Safe
Sarguja,0,1,3,0,0,0,44,0,0,0,78,0,2022,126,79,Unsafe
Manendragarh-Chirmiri-Bharatpur,0,1,4,0,0,0,14,0,0,0,35,0,2022,54,36,Safe
Rajkot City,0,1,20,0,0,0,151,0,0,0,29,0,2022,201,30,Unsafe
Valsad,0,1,4,0,0,0,7,0,0,0,10,0,2022,22,11,Safe
Gandhinagar,0,1,11,0,0,0,42,0,0,0,10,0,2022,64,11,Safe
Tinsukia,0,1,7,0,0,0,153,0,0,0,70,0,2022,231,71,Unsafe
Chirang,0,1,0,0,0,0,39,0,0,0,18,0,2022,58,19,Safe
Jorhat,0,1,0,0,0,0,103,0,0,0,27,0,2022,131,28,Unsafe
Indore Railway,0,1,0,0,0,0,0,0,0,0,0,0,2022,1,1,Safe
Thrissur Rural,0,1,1,0,0,0,263,0,0,0,33,0,2022,298,34,Unsafe
Gadchiroli,0,1,3,0,0,0,13,0,0,0,17,0,2022,34,18,Safe
Kangra,0,1,15,0,0,0,38,0,0,0,53,0,2022,107,54,Unsafe
Ernakulam Commr.,0,1,1,0,0,0,153,0,0,0,97,0,2022,252,98,Unsafe
Idukki,0,1,3,0,0,0,101,0,0,0,40,0,2022,145,41,Unsafe
Kottayam,0,1,1,0,0,0,153,0,0,0,44,0,2022,199,45,Unsafe
Alluri Sitharama Raju,1,2,2,0,0,0,58,0,0,0,34,0,2022,97,37,Safe
Sirohi,1,4,2,0,0,0,255,0,0,0,89,0,2022,351,94,Unsafe
Jaipur East,1,11,9,0,0,0,300,0,0,0,134,0,2022,455,146,Unsafe
Jaipur Rural,1,11,11,0,0,0,537,0,0,0,122,0,2022,682,134,Unsafe
Thiruvallur,1,0,9,0,0,0,22,0,0,0,11,0,2022,43,12,Safe
Hoshiarpur,1,4,14,0,0,0,109,0,0,0,14,0,2022,142,19,Unsafe
Patiala,1,8,12,0,0,0,144,0,0,0,32,0,2022,197,41,Unsafe
Ganjam,1,13,0,0,0,0,942,0,0,0,96,0,2022,1052,110,Unsafe
Kandhamal,1,1,0,0,0,0,85,0,0,0,40,0,2022,127,42,Unsafe
Keonjhar,1,9,0,0,0,0,87,0,0,0,59,0,2022,156,69,Unsafe
Nayagarh,1,15,0,0,0,0,58,0,0,0,42,0,2022,116,58,Unsafe
Puri,1,14,0,0,0,0,123,0,0,0,41,0,2022,179,56,Unsafe
South Andaman,1,0,1,0,0,0,5,0,0,0,10,0,2022,17,11,Safe
Hooghly Rural Police,1,22,25,0,0,0,588,0,0,0,23,0,2022,659,46,Unsafe
Azamgarh,1,23,4,0,0,0,353,0,0,0,77,0,2022,458,101,Unsafe
Etawah,1,31,6,0,0,0,98,0,0,0,19,0,2022,155,51,Unsafe
Vikarabad,1,3,11,0,0,0,126,0,0,0,18,0,2022,159,22,Unsafe
Narayanpet,1,1,4,0,0,0,38,0,0,0,6,0,2022,50,8,Safe
Dhalai,1,1,1,0,0,0,30,0,0,0,8,0,2022,41,10,Safe
Kowai,1,3,2,0,0,0,8,0,0,0,5,0,2022,19,9,Safe
Sant Kabirnagar,1,9,4,0,0,0,69,0,0,0,42,0,2022,125,52,Unsafe
Unnao,1,30,5,0,0,0,217,0,0,0,31,0,2022,284,62,Unsafe
Bageshwar,1,1,0,0,0,0,3,0,0,0,10,0,2022,15,12,Safe
Muzaffarnagar,1,23,0,0,0,0,314,0,0,0,64,0,2022,402,88,Unsafe
Narayanpur,1,0,0,0,0,0,2,0,0,0,6,0,2022,9,7,Safe
Balod,1,2,2,0,0,0,19,0,0,0,22,0,2022,46,25,Safe
Panchmahal,1,0,17,0,0,0,33,0,0,0,16,0,2022,67,17,Safe
Sabarkantha,1,0,6,0,0,0,42,0,0,0,14,0,2022,63,15,Safe
Surat Rural,1,0,5,0,0,0,25,0,0,0,21,0,2022,52,22,Safe
Gir Somnath,1,0,4,0,0,0,15,0,0,0,16,0,2022,36,17,Safe
Sri Potti Sriramulu Nellore,1,2,22,0,0,0,582,0,0,0,17,0,2022,624,20,Unsafe
YSR,1,7,15,0,0,0,346,0,0,0,14,0,2022,383,22,Unsafe
GRP,1,6,4,0,0,0,0,0,0,0,0,0,2022,11,7,Safe
Shajapur,1,6,5,0,0,0,130,0,0,0,38,0,2022,180,45,Unsafe
Datia,1,15,5,0,0,0,69,0,0,0,34,0,2022,124,50,Unsafe
Palghar,1,3,8,0,0,0,26,0,0,0,35,0,2022,73,39,Safe
Pune Railway,1,0,0,0,0,0,0,0,0,0,1,0,2022,2,2,Safe
Raigad,1,3,12,0,0,0,52,0,0,0,33,0,2022,101,37,Safe
Sindhudurg,1,0,0,0,0,0,4,0,0,0,8,0,2022,13,9,Safe
Nanded,1,6,20,0,0,0,355,0,0,0,39,0,2022,421,46,Unsafe
Dhule,1,2,7,0,0,0,382,0,0,0,16,0,2022,408,19,Unsafe
Murshidabad Police District,1,15,26,0,5,0,1394,0,0,0,108,0,2022,1549,129,Unsafe
Jaunpur,1,28,5,0,1,0,170,0,0,0,120,0,2022,325,150,Unsafe
Bemetra,1,1,4,0,0,0,15,0,0,1,10,0,2022,32,12,Safe
Ajmer,2,15,2,0,1,1,1028,0,0,0,206,0,2022,1255,224,Unsafe
D&N Haveli,2,1,0,0,0,0,3,0,0,0,8,0,2022,14,11,Safe
Alipurduar,2,10,15,0,0,0,313,0,1,0,32,0,2022,373,44,Unsafe
Fatehpur,2,42,4,0,0,0,182,0,0,0,24,0,2022,254,68,Unsafe
West,2,8,1,0,0,0,63,0,0,0,9,0,2022,83,19,Safe
Kannauj,2,24,9,0,1,0,471,0,0,0,43,0,2022,550,70,Unsafe
Kanpur Dehat,2,18,5,0,0,0,312,0,0,0,10,0,2022,347,30,Unsafe
Khiri,4,53,0,0,0,0,274,0,0,0,94,0,2022,425,151,Unsafe
Mathura,17,34,0,0,0,0,373,0,0,0,87,0,2022,511,138,Unsafe
Morbi,5,0,5,0,0,0,8,0,0,0,8,0,2022,26,13,Safe
Dindori,2,0,5,0,0,0,122,0,0,0,36,0,2022,165,38,Unsafe
Guna,2,4,14,0,0,0,83,0,0,0,44,0,2022,147,50,Unsafe
Nandurbar,3,0,5,0,0,0,112,0,0,0,17,0,2022,137,20,Unsafe
Sirmaur,2,0,3,0,0,0,21,0,0,0,48,0,2022,74,50,Safe
Dholpur,1,20,2,1,0,0,375,0,0,0,110,0,2022,509,131,Unsafe
Ganganagar,1,6,6,1,0,0,877,0,0,0,173,0,2022,1064,180,Unsafe
Ballia,1,16,6,1,0,0,167,0,0,0,30,0,2022,221,47,Unsafe
Meerut,18,28,0,25,0,0,613,0,0,0,103,0,2022,787,149,Unsafe
East Godavari,1,0,12,1,0,1,672,0,0,0,27,0,2022,714,28,Unsafe
Ujjain,1,6,15,1,0,0,191,0,0,0,79,0,2022,293,86,Unsafe
Nagpur Rural,1,1,9,2,1,0,31,0,0,0,35,0,2022,80,38,Safe
Amritsar Rural,0,4,5,3,0,1,32,0,0,0,22,0,2022,67,26,Safe
Dr BR Ambedkar Konaseema,0,3,4,1,0,1,386,0,0,0,23,0,2022,418,26,Unsafe
Jalna,0,6,12,1,0,1,503,0,0,0,54,0,2022,577,60,Unsafe
Jaipur South,0,9,1,1,0,0,357,0,0,0,118,0,2022,486,127,Unsafe
Ludhiana Rural,0,1,5,1,0,0,30,0,0,0,17,0,2022,54,18,Safe
Muktsar,0,1,3,1,0,0,16,0,0,0,19,0,2022,40,20,Safe
Tarn Taran,0,2,6,1,0,0,27,0,0,0,8,0,2022,44,10,Safe
Islampur,0,9,6,1,0,0,152,0,0,0,22,0,2022,190,31,Unsafe
Coochbehar,0,19,18,9,0,0,582,0,0,0,56,0,2022,684,75,Unsafe
Dakshin Dinajpur,0,11,11,2,0,0,163,0,0,0,21,0,2022,208,32,Unsafe
Reasi,0,0,2,2,0,0,5,0,0,0,17,0,2022,26,17,Safe
Kathua,0,1,3,2,0,0,13,0,0,0,15,0,2022,34,16,Safe
Baghpat,0,12,0,3,0,0,82,0,0,0,26,0,2022,123,38,Unsafe
Nainital,0,9,7,2,0,0,78,0,0,0,103,0,2022,199,112,Unsafe
Ghazipur,0,29,3,10,1,0,247,0,0,0,25,0,2022,315,55,Unsafe
Kushi Nagar,0,27,3,1,0,0,98,0,0,0,21,0,2022,150,48,Unsafe
Kondagaon,0,0,2,1,0,0,9,0,0,0,4,0,2022,16,4,Safe
Rajnandgaon,0,5,9,3,0,0,21,0,0,0,22,0,2022,60,27,Safe
Tapi,0,0,0,1,0,0,3,0,0,0,3,0,2022,7,3,Safe
Khandwa,0,3,4,3,0,0,91,0,0,0,53,0,2022,154,56,Unsafe
Dewas,0,9,5,1,1,0,70,0,0,0,45,0,2022,131,55,Unsafe
Umaria,0,3,3,2,0,0,46,0,0,0,34,0,2022,88,37,Safe
Ratnagiri,0,0,3,1,0,0,8,0,0,0,14,0,2022,26,14,Safe
Aurangabad Commr.,0,4,8,4,0,0,253,0,0,0,49,0,2022,318,53,Unsafe
Hingoli,0,4,9,3,0,0,187,0,0,0,15,0,2022,218,19,Unsafe
Jhajjar,0,17,6,1,0,0,294,0,0,0,50,0,2022,368,67,Unsafe
Panchkula,0,1,3,1,0,0,130,0,0,0,40,0,2022,175,41,Unsafe
Sundargarh,0,1,0,2,0,0,152,1,0,0,49,0,2022,205,50,Unsafe
Sundarban Police,0,5,10,1,1,0,794,3,0,0,28,0,2022,842,34,Unsafe
Raiganj,0,14,14,1,0,0,192,1,0,0,27,0,2022,249,41,Unsafe
Barrackpur PC,0,13,17,1,3,0,1352,3,0,0,17,0,2022,1406,33,Unsafe
Purab Medinipur,1,25,13,2,2,0,847,2,0,0,45,0,2022,937,73,Unsafe
West,0,6,3,1,0,0,392,4,0,0,76,0,2022,482,82,Unsafe
Vadodara City,0,1,5,1,0,0,70,1,0,0,18,0,2022,96,19,Safe
Ambala,0,9,9,1,0,0,327,2,0,0,83,0,2022,431,92,Unsafe
Ahmedabad City,1,2,38,3,5,2,616,2,0,0,104,0,2022,773,112,Unsafe
Singrauli,0,11,25,1,0,0,144,3,0,0,56,0,2022,240,67,Unsafe
Pune Commr.,0,9,25,7,0,0,466,16,0,0,305,0,2022,828,314,Unsafe
Pune Rural,2,4,30,2,0,0,331,6,0,0,110,0,2022,485,116,Unsafe
Solapur Rural,0,4,47,2,0,0,180,2,0,0,74,0,2022,309,78,Unsafe
Pimpri Chinchwad City,0,8,24,5,0,0,317,41,0,0,120,0,2022,515,128,Unsafe
Kolhapur,0,2,17,1,1,0,244,13,0,0,50,0,2022,328,53,Unsafe
Mumbai Commr.,0,6,35,4,1,1,901,37,0,0,370,0,2022,1355,377,Unsafe
Kaithal,2,6,8,2,1,0,132,1,0,0,44,0,2022,196,53,Unsafe
Sonipat,0,16,8,1,0,0,383,1,0,0,130,0,2022,539,146,Unsafe
Yamunanagar,0,11,15,1,0,0,346,2,0,0,105,0,2022,480,116,Unsafe
Nagaur,2,19,4,0,0,0,595,1,0,0,158,0,2022,779,179,Unsafe
Cyberabad Commissionerate,3,11,63,0,1,1,1206,148,0,0,124,0,2022,1557,139,Unsafe
Nizamabad Commissionerate,1,5,15,0,0,0,347,3,0,0,17,0,2022,388,23,Unsafe
Bolangir,1,2,0,0,0,0,99,35,0,0,20,0,2022,157,23,Unsafe
CP Jalandhar,1,5,4,0,0,1,124,2,0,0,22,0,2022,159,28,Unsafe
Jajpur,1,14,0,0,1,0,200,2,0,0,64,0,2022,282,80,Unsafe
Kalahandi,1,3,0,0,0,0,197,2,0,0,101,0,2022,304,105,Unsafe
Rourkela,1,0,0,0,0,0,87,1,0,0,68,0,2022,157,69,Unsafe
Sambalpur,1,5,0,0,0,0,190,7,0,0,24,0,2022,227,30,Unsafe
Bareilly,1,57,0,0,1,0,1155,2,0,0,27,0,2022,1243,86,Unsafe
Medak,1,7,9,0,0,0,147,2,0,0,5,0,2022,171,13,Unsafe
North,1,5,1,0,0,0,40,1,0,0,10,0,2022,58,16,Safe
Balrampur,1,0,10,0,0,0,23,4,0,0,61,0,2022,99,62,Safe
Surat City,2,2,22,0,0,0,274,1,0,0,52,0,2022,353,56,Unsafe
North Goa,1,0,1,0,0,0,1,5,0,0,36,0,2022,44,37,Safe
Sri Sathya Sai,2,7,18,0,0,0,260,1,0,0,7,0,2022,295,16,Unsafe
Bongaigaon,12,2,0,0,0,0,76,1,0,0,22,0,2022,113,36,Unsafe
Mandsaur,2,6,8,0,1,0,117,2,0,0,29,0,2022,165,38,Unsafe
Rewa,2,24,20,0,1,0,225,1,0,0,77,0,2022,350,104,Unsafe
Satna,1,23,18,0,0,0,108,2,0,0,38,0,2022,190,62,Unsafe
Shahdol,5,10,20,0,0,0,191,2,0,0,40,0,2022,268,55,Unsafe
Shivpuri,1,18,19,0,0,0,152,1,0,0,78,0,2022,269,97,Unsafe
Thane Commr.,2,4,32,0,1,0,480,24,0,0,171,0,2022,714,178,Unsafe
Mira Bhayandar Vasai Virar Commr.,1,2,10,0,1,0,303,32,0,0,160,0,2022,509,164,Unsafe
Ernakulam Rural,2,0,0,0,1,0,329,1,0,0,61,0,2022,394,64,Unsafe
Baruipur Police,0,15,14,0,1,0,1339,7,1,0,68,0,2022,1445,84,Unsafe
Kolkata,0,4,16,0,2,1,860,2,0,0,11,0,2022,896,17,Unsafe
Sangli,0,5,32,0,0,1,174,2,0,0,67,0,2022,281,72,Unsafe
Bhadradri Kothagudem,0,2,20,0,1,0,378,2,0,0,24,0,2022,427,27,Unsafe
Howrah Rural,0,10,11,0,1,0,471,2,0,0,12,0,2022,507,23,Unsafe
Firozabad,0,55,14,0,2,0,419,2,0,0,133,0,2022,625,190,Unsafe
Raisen,0,8,11,0,1,0,160,2,0,0,49,0,2022,231,58,Unsafe
Nagpur Commr.,0,2,21,0,1,0,235,17,0,0,115,0,2022,391,118,Unsafe
Angul,0,6,0,0,0,0,575,2,0,0,26,0,2022,609,32,Unsafe
DCP CTC,0,9,0,0,0,0,145,3,0,0,29,0,2022,186,38,Unsafe
Nabarangpur,0,1,0,0,0,0,157,3,0,0,14,0,2022,175,15,Unsafe
Basirhat,0,17,0,0,0,0,597,2,0,0,50,0,2022,666,67,Unsafe
Darjeeling,0,0,3,0,0,0,141,2,0,0,8,0,2022,154,8,Unsafe
North-West,0,9,0,0,0,0,243,4,0,0,67,0,2022,323,76,Unsafe
Jammu,0,4,17,0,0,0,60,2,0,0,57,0,2022,140,61,Unsafe
Jagityal,0,4,10,0,0,0,262,2,0,0,9,0,2022,287,13,Unsafe
GRP,0,1,0,0,0,0,0,2,0,0,5,0,2022,8,6,Safe
Jashpur,0,0,4,0,0,0,12,3,0,0,65,0,2022,84,65,Safe
Koriya,0,2,3,0,0,0,15,2,0,0,19,0,2022,41,21,Safe
Muzaffarpur Railway,0,1,0,0,0,0,0,2,0,0,0,0,2022,3,1,Safe
CID,0,0,0,0,0,0,3,4,0,0,3,0,2022,10,3,Safe
Anantapuramu,0,2,19,0,0,0,343,2,0,0,12,0,2022,378,14,Unsafe
Eluru,0,8,16,0,0,0,653,3,0,0,28,0,2022,708,36,Unsafe
Guntur,0,6,31,0,0,0,1054,18,0,0,29,0,2022,1138,35,Unsafe
Krishna,0,12,16,0,0,0,766,2,0,0,28,0,2022,824,40,Unsafe
Prakasam,0,0,17,0,0,0,539,3,0,0,24,0,2022,583,24,Unsafe
Barpeta,0,18,0,0,0,0,231,2,0,0,29,0,2022,280,47,Unsafe
Biswanath,0,2,2,0,0,0,36,4,0,0,15,0,2022,59,17,Safe
Udalguri,0,5,1,0,0,0,58,4,0,0,21,0,2022,89,26,Safe
Neemuch,0,4,5,0,0,0,165,2,0,0,16,0,2022,192,20,Unsafe
Seoni,0,8,0,0,0,0,137,3,0,0,72,0,2022,220,80,Unsafe
Kannur Rural,0,0,2,0,0,0,126,11,0,0,11,0,2022,150,11,Unsafe
Dhar,0,12,35,0,0,0,201,2,0,0,153,0,2022,403,165,Unsafe
Navi Mumbai,0,2,9,0,0,0,226,11,0,0,105,0,2022,353,107,Unsafe
Satara,0,5,22,0,0,0,179,4,0,0,57,0,2022,267,62,Unsafe
Solapur Commr.,0,1,1,0,0,0,133,6,0,0,22,0,2022,163,23,Unsafe
Vidisha,0,11,14,0,0,0,112,2,0,0,52,0,2022,191,63,Unsafe
Ahmednagar,0,21,73,0,0,0,451,3,0,0,112,0,2022,660,133,Unsafe
Railways,0,0,0,0,0,0,0,4,0,0,0,0,2022,4,0,Safe
Kollam Commr.,0,1,2,0,0,0,364,6,0,0,28,0,2022,401,29,Unsafe
Simdega,0,0,0,0,0,0,10,5,0,0,47,0,2022,62,47,Safe
Jodhpur Rural,0,25,3,0,0,0,235,1,0,0,68,0,2022,332,93,Unsafe
Sawai Madhopur,0,8,2,0,0,0,326,1,0,0,104,0,2022,441,112,Unsafe
Sikar,0,14,6,0,0,0,732,1,0,0,135,0,2022,888,149,Unsafe
Thirunelveli,0,2,5,0,0,0,22,1,0,0,15,0,2022,45,17,Safe
Balasore,0,26,0,0,0,0,107,1,0,0,42,0,2022,176,68,Unsafe
Baragarh,0,10,0,0,0,0,112,1,0,0,33,0,2022,156,43,Unsafe
Boudh,0,4,0,0,0,0,35,1,0,0,9,0,2022,49,13,Safe
Fazilka,0,2,6,0,0,0,45,1,0,0,39,0,2022,93,41,Safe
SRP(Rourkela),0,0,1,0,0,0,0,1,0,0,1,0,2022,3,1,Safe
DCP BBSR,0,14,0,0,0,0,25,1,0,0,49,0,2022,89,63,Safe
Dhenkanal,0,4,0,0,0,0,119,1,0,0,37,0,2022,161,41,Unsafe
Jharsuguda,0,3,0,0,0,0,92,1,0,0,26,0,2022,122,29,Unsafe
Malkangiri,0,5,0,0,0,0,133,1,0,0,42,0,2022,181,47,Unsafe
Rayagada,0,3,0,0,0,0,73,1,0,0,28,0,2022,105,31,Safe
Kalimpong,0,0,0,0,0,0,17,1,0,0,4,0,2022,22,4,Safe
Siliguri GRP,0,1,2,0,0,0,0,1,0,0,0,0,2022,4,1,Safe
Howrah GRP,0,0,1,0,0,0,0,1,0,0,0,0,2022,2,0,Safe
Howrah PC,0,8,16,0,0,0,563,1,0,0,11,0,2022,599,19,Unsafe
Jalpaiguri,0,19,3,0,0,0,291,1,0,0,28,0,2022,342,47,Unsafe
Jhargram,0,3,2,0,0,0,96,1,0,0,6,0,2022,108,9,Unsafe
New Delhi,0,0,0,0,0,0,20,1,0,0,11,0,2022,32,11,Safe
North-East,0,17,5,0,0,0,438,1,0,0,76,0,2022,537,93,Unsafe
RAILWAY,0,1,1,0,0,0,0,1,0,0,1,0,2022,4,2,Safe
Rohini,0,15,5,0,0,0,440,1,0,0,82,0,2022,543,97,Unsafe
Durg,0,5,6,0,0,0,134,1,0,0,76,0,2022,222,81,Unsafe
Patna Railway,0,0,0,0,0,0,0,1,0,0,0,0,2022,1,0,Safe
South Goa,0,0,0,0,0,0,2,1,0,0,34,0,2022,37,34,Safe
Banaskantha,0,0,0,0,0,0,49,1,0,0,38,0,2022,88,38,Safe
Siang West,0,0,0,0,0,0,3,1,0,0,8,0,2022,12,8,Safe
West Godavari,0,8,17,0,0,0,459,1,0,0,39,0,2022,524,47,Unsafe
Anakapalli,0,5,4,0,0,0,276,1,0,0,37,0,2022,323,42,Unsafe
Visakhapatnam,0,6,16,0,0,0,714,1,0,0,69,0,2022,806,75,Unsafe
Charaideo,0,2,5,0,0,0,29,1,0,0,7,0,2022,44,9,Safe
Bajali,0,1,2,0,0,0,29,1,0,0,4,0,2022,37,5,Safe
Tamulpur,0,0,0,0,0,0,19,1,0,0,8,0,2022,28,8,Safe
GRP,0,1,0,0,0,0,0,1,0,0,1,0,2022,3,2,Safe
Jabalpur Railway,0,0,2,0,0,0,0,1,0,0,3,0,2022,6,3,Safe
Harda,0,2,9,0,0,0,92,1,0,0,23,0,2022,127,25,Unsafe
Ashok Nagar,0,7,12,0,0,0,134,1,0,0,20,0,2022,174,27,Unsafe
Bhind,0,18,0,0,0,0,101,1,0,0,32,0,2022,152,50,Unsafe
Nuh,0,11,1,0,0,0,93,1,0,0,71,0,2022,177,82,Unsafe
All Districts,0,0,5,0,0,0,355,1,0,0,47,0,2022,408,47,Unsafe
Kozhikode Commr.,0,0,0,0,0,0,342,1,0,0,42,0,2022,385,42,Unsafe
Malappuram,0,1,12,0,0,0,624,1,0,0,81,0,2022,719,82,Unsafe
Kapurthala,0,3,14,0,1,0,37,1,0,0,17,0,2022,73,21,Safe
Barasat,0,12,23,0,1,0,754,1,0,0,29,0,2022,820,42,Unsafe
East,0,9,3,0,2,0,351,1,0,0,82,0,2022,448,93,Unsafe
Haridwar,0,20,0,0,1,0,201,1,0,0,229,0,2022,452,250,Unsafe
Latur,0,4,17,0,1,0,393,1,0,0,32,0,2022,448,37,Unsafe
Sirsa,0,5,6,0,1,0,287,1,0,0,64,0,2022,364,70,Unsafe
Kota City,0,7,4,0,1,0,435,1,0,0,158,4,2022,610,166,Unsafe
Garo Hills West,0,0,3,0,0,0,13,2,0,0,12,2,2022,32,12,Safe
Jalandhar Rural,0,4,7,0,0,0,61,2,0,0,19,1,2022,94,23,Safe
North,0,6,1,0,1,0,282,1,0,0,49,1,2022,341,56,Unsafe
Outer,0,18,5,0,1,0,360,2,0,0,65,2,2022,453,84,Unsafe
Shahdara,0,3,1,0,0,0,356,1,0,0,67,1,2022,429,70,Unsafe
Dwarka,0,12,5,0,1,0,418,1,0,0,145,1,2022,583,158,Unsafe
Adilabad,0,3,7,0,1,0,149,2,0,0,17,1,2022,180,21,Unsafe
Maharajganj,0,21,4,0,0,0,176,1,0,0,22,2,2022,226,43,Unsafe
Korba,0,0,1,0,0,0,46,1,0,0,37,1,2022,86,37,Safe
South Salmara,0,5,3,0,1,0,99,1,0,0,32,28,2022,169,38,Unsafe
Arwal,0,9,1,0,0,0,12,1,0,0,7,26,2022,56,16,Safe
Golaghat,0,1,1,0,0,0,37,1,0,0,22,8,2022,70,23,Safe
Kamrup,0,16,20,0,0,1,405,4,0,0,98,27,2022,571,114,Unsafe
Karbi Anglong,0,0,1,0,0,0,8,2,0,0,8,1,2022,20,8,Safe
Nagaon,0,6,8,0,1,0,292,3,0,0,65,21,2022,396,72,Unsafe
Betul,0,9,10,0,0,0,40,1,0,0,35,3,2022,98,44,Safe
Chhatarpur,0,22,16,0,0,0,168,1,0,0,46,2,2022,255,68,Unsafe
Chaibasa,0,0,1,0,0,0,11,2,0,0,40,14,2022,68,40,Safe
